Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards,Player-additional
383,Reggie Jordan,29,2TM,SG,19,0,130,16,26,.615,0,0,,16,26,.615,.615,8,17,.471,11,16,27,12,7,3,8,15,40,0,,jordare01
383,Reggie Jordan,29,POR,SG,9,0,99,8,16,.500,0,0,,8,16,.500,.500,4,10,.400,11,12,23,11,5,3,6,13,20,0,,jordare01
383,Reggie Jordan,29,MIN,SG,10,0,31,8,10,.800,0,0,,8,10,.800,.800,4,7,.571,0,4,4,1,2,0,2,2,20,0,,jordare01
384,Herb Williams,38,NYK,PF,21,2,184,18,46,.391,0,1,.000,18,45,.400,.391,3,4,.750,9,22,31,5,4,5,5,18,39,0,,willihe01
385,Randolph Childress,24,2TM,PG,23,0,155,14,40,.350,5,19,.263,9,21,.429,.413,6,8,.750,1,5,6,17,9,0,18,16,39,0,,childra01
385,Randolph Childress,24,POR,PG,19,0,125,10,30,.333,3,16,.188,7,14,.500,.383,6,8,.750,1,4,5,15,7,0,13,11,29,0,,childra01
385,Randolph Childress,24,DET,PG,4,0,30,4,10,.400,2,3,.667,2,7,.286,.500,0,0,,0,1,1,2,2,0,5,5,10,0,,childra01
386,Ben Wallace,22,WSB,PF,34,0,197,16,46,.348,0,0,,16,46,.348,.348,6,20,.300,25,33,58,2,8,11,18,27,38,0,,wallabe01
387,Kevin Salvadori,26,SAC,C,23,0,154,12,33,.364,0,0,,12,33,.364,.364,13,18,.722,6,19,25,10,2,13,12,17,37,0,,salvake01
388,Nate Driggers,23,BOS,SG,15,0,132,13,43,.302,0,9,.000,13,34,.382,.302,10,14,.714,12,10,22,6,3,2,6,10,36,0,,driggna01
389,Eric Leckner,30,2TM,C,20,1,126,14,33,.424,0,0,,14,33,.424,.424,6,12,.500,5,31,36,5,3,2,10,35,34,0,,leckner01
389,Eric Leckner,30,CHH,C,1,0,11,0,3,.000,0,0,,0,3,.000,.000,0,0,,0,1,1,1,0,0,0,3,0,0,,leckner01
389,Eric Leckner,30,VAN,C,19,1,115,14,30,.467,0,0,,14,30,.467,.467,6,12,.500,5,30,35,4,3,2,10,32,34,0,,leckner01
390,Horacio Llamas,23,PHO,C,20,2,101,15,28,.536,0,0,,15,28,.536,.536,4,8,.500,4,14,18,4,10,5,11,25,34,0,,llamaho01
391,Dwayne Schintzius,28,LAC,C,15,0,116,13,36,.361,1,2,.500,12,34,.353,.375,7,8,.875,9,13,22,4,1,9,7,22,34,0,,schindw01
392,Ben Davis,24,PHO,PF,20,0,98,10,26,.385,0,0,,10,26,.385,.385,9,20,.450,12,15,27,0,4,1,3,16,29,0,,davisbe01
393,Amal McCaskill,23,ORL,C,17,1,109,10,32,.313,0,2,.000,10,30,.333,.313,8,12,.667,4,18,22,7,3,5,11,7,28,0,,mccasam01
394,Aleksandar Djordjevic,29,POR,SG,8,0,61,8,16,.500,5,7,.714,3,9,.333,.656,4,5,.800,1,4,5,5,0,0,5,3,25,0,,djordal01
395,Joe Courtney,27,2TM,PF,9,0,100,11,30,.367,0,0,,11,30,.367,.367,3,5,.600,9,7,16,0,0,0,3,14,25,0,,courtjo01
395,Joe Courtney,27,PHI,PF,4,0,52,6,14,.429,0,0,,6,14,.429,.429,0,0,,5,4,9,0,0,0,1,8,12,0,,courtjo01
395,Joe Courtney,27,SAS,PF,5,0,48,5,16,.313,0,0,,5,16,.313,.313,3,5,.600,4,3,7,0,0,0,2,6,13,0,,courtjo01
396,Stacey King,30,2TM,C,11,0,103,11,22,.500,0,0,,11,22,.500,.500,2,7,.286,11,16,27,1,2,1,6,14,24,0,,kingst01
396,Stacey King,30,BOS,C,5,0,33,5,7,.714,0,0,,5,7,.714,.714,2,3,.667,1,8,9,1,0,1,1,3,12,0,,kingst01
396,Stacey King,30,DAL,C,6,0,70,6,15,.400,0,0,,6,15,.400,.400,0,4,.000,10,8,18,0,2,0,5,11,12,0,,kingst01
397,Fred Roberts,36,DAL,PF,12,0,40,6,15,.400,0,0,,6,15,.400,.400,10,14,.714,2,8,10,0,0,1,5,2,22,0,,roberfr01
398,Haywoode Workman,31,IND,PG,4,2,81,11,20,.550,0,3,.000,11,17,.647,.550,0,1,.000,4,3,7,11,3,0,5,10,22,0,,workmha01
399,Elmer Bennett,26,2TM,PG,9,0,75,6,19,.316,3,9,.333,3,10,.300,.395,7,10,.700,0,4,4,11,4,0,10,7,22,0,,benneel01
399,Elmer Bennett,26,HOU,PG,4,0,16,2,6,.333,1,3,.333,1,3,.333,.417,5,6,.833,0,1,1,4,2,0,0,1,10,0,,benneel01
399,Elmer Bennett,26,DEN,PG,5,0,59,4,13,.308,2,6,.333,2,7,.286,.385,2,4,.500,0,3,3,7,2,0,10,6,12,0,,benneel01
400,Carl Thomas,27,CLE,SG,19,0,77,9,24,.375,2,12,.167,7,12,.583,.417,1,1,1.000,3,10,13,8,2,1,6,7,21,0,,thomaca01
401,Brian Evans,23,ORL,SF,14,0,59,8,22,.364,4,8,.500,4,14,.286,.455,0,0,,1,7,8,7,1,2,2,6,20,0,,evansbr01
402,Frankie King,24,PHI,SG,7,0,59,7,17,.412,1,2,.500,6,15,.400,.441,5,5,1.000,4,10,14,5,4,0,3,7,20,0,,kingfr01
403,Shawnelle Scott,24,CLE,C,16,0,50,8,16,.500,0,0,,8,16,.500,.500,4,11,.364,8,8,16,0,0,3,0,6,20,0,,scottsh01
404,Dexter Boney,26,PHO,SG,8,0,48,6,19,.316,1,6,.167,5,13,.385,.342,6,8,.750,3,3,6,0,2,1,1,3,19,0,,boneyde01
405,Tom Chambers,37,CHH,PF,12,5,83,7,31,.226,2,3,.667,5,28,.179,.258,3,4,.750,3,11,14,4,1,0,9,14,19,0,,chambto01
406,Brent Scott,25,IND,PF,16,0,55,8,17,.471,0,0,,8,17,.471,.471,3,6,.500,3,6,9,3,1,1,4,14,19,0,,scottbr01
407,Jason Sasser,23,2TM,SF,8,0,69,9,23,.391,1,3,.333,8,20,.400,.413,0,0,,1,7,8,2,3,0,2,11,19,0,,sasseja01
407,Jason Sasser,23,SAS,SF,6,0,62,8,19,.421,1,2,.500,7,17,.412,.447,0,0,,0,7,7,1,2,0,2,11,17,0,,sasseja01
407,Jason Sasser,23,DAL,SF,2,0,7,1,4,.250,0,1,.000,1,3,.333,.250,0,0,,1,0,1,1,1,0,0,0,2,0,,sasseja01
408,Devin Gray,24,2TM,PF,6,0,49,8,26,.308,0,0,,8,26,.308,.308,2,5,.400,6,8,14,2,4,0,5,11,18,0,,grayde01
408,Devin Gray,24,SAC,PF,3,0,25,3,11,.273,0,0,,3,11,.273,.273,2,4,.500,3,6,9,2,3,0,0,3,8,0,,grayde01
408,Devin Gray,24,SAS,PF,3,0,24,5,15,.333,0,0,,5,15,.333,.333,0,1,.000,3,2,5,0,1,0,5,8,10,0,,grayde01
409,Mike Brown,33,PHO,C,6,1,83,5,12,.417,0,0,,5,12,.417,.417,6,10,.600,9,16,25,5,1,1,2,9,16,0,,brownmi01
410,Pervis Ellison,29,BOS,PF,6,4,125,6,16,.375,0,0,,6,16,.375,.375,3,5,.600,9,17,26,4,5,9,7,21,15,0,,ellispe01
411,Antonio Harvey,26,SEA,PF,6,0,26,5,11,.455,0,0,,5,11,.455,.455,5,6,.833,2,8,10,1,0,4,1,8,15,0,,harvean01
412,Gaylon Nickerson,27,2TM,SG,4,0,42,4,12,.333,0,2,.000,4,10,.400,.333,7,7,1.000,1,4,5,1,1,1,1,1,15,0,,nickega01
412,Gaylon Nickerson,27,SAS,SG,3,0,36,3,9,.333,0,1,.000,3,8,.375,.333,7,7,1.000,1,3,4,1,0,1,0,1,13,0,,nickega01
412,Gaylon Nickerson,27,WSB,SG,1,0,6,1,3,.333,0,1,.000,1,2,.500,.333,0,0,,0,1,1,0,1,0,1,0,2,0,,nickega01
413,Martin Lewis,21,TOR,SF,9,0,50,6,14,.429,1,3,.333,5,11,.455,.464,1,2,.500,4,2,6,4,1,2,1,8,14,0,,lewisma01
414,Stevin Smith,25,DAL,SG,8,0,60,6,18,.333,1,6,.167,5,12,.417,.361,1,1,1.000,2,8,10,4,1,0,4,9,14,0,,smithst02
415,Benoit Benjamin,32,TOR,C,4,3,44,5,12,.417,0,0,,5,12,.417,.417,3,4,.750,3,6,9,1,1,0,2,5,13,0,,benjabe01
416,Evric Gray,27,NJN,SF,5,0,42,4,15,.267,1,4,.250,3,11,.273,.300,4,4,1.000,1,2,3,2,1,0,3,5,13,0,,grayev01
417,Steve Scheffler,29,SEA,C,7,0,29,6,7,.857,0,0,,6,7,.857,.857,1,2,.500,1,2,3,0,0,0,5,5,13,0,,schefst01
418,Moochie Norris,23,VAN,PG,8,0,89,4,22,.182,2,10,.200,2,12,.167,.227,2,5,.400,3,9,12,23,4,0,5,5,12,0,,norrimo01
419,Jimmy Oliver,27,TOR,SG,4,0,43,4,13,.308,1,6,.167,3,7,.429,.346,2,2,1.000,1,4,5,1,2,0,3,2,11,0,,oliveji01
420,Brad Lohaus,32,TOR,PF,6,0,45,4,15,.267,2,7,.286,2,8,.250,.333,0,0,,1,6,7,1,1,0,1,6,10,0,,lohaubr01
421,LaSalle Thompson,35,2TM,C,26,0,140,3,19,.158,0,0,,3,19,.158,.158,4,6,.667,7,27,34,2,3,6,9,33,10,0,,thompla01
421,LaSalle Thompson,35,DEN,C,17,0,105,3,16,.188,0,0,,3,16,.188,.188,1,2,.500,5,21,26,0,3,6,7,26,7,0,,thompla01
421,LaSalle Thompson,35,IND,C,9,0,35,0,3,.000,0,0,,0,3,.000,.000,3,4,.750,2,6,8,2,0,0,2,7,3,0,,thompla01
422,Robert Werdann,26,NJN,C,6,0,31,3,7,.429,0,0,,3,7,.429,.429,3,3,1.000,3,3,6,0,2,1,2,10,9,0,,werdaro01
423,Earl Cureton,39,TOR,PF,9,0,46,3,8,.375,0,0,,3,8,.375,.375,1,3,.333,4,5,9,4,0,0,1,10,7,0,,curetea01
424,Keith Tower,26,MIL,C,5,1,72,3,8,.375,0,0,,3,8,.375,.375,1,8,.125,2,7,9,1,2,1,2,12,7,0,,towerke01
425,Chris Jent,27,NYK,SF,3,0,10,2,6,.333,2,3,.667,0,3,.000,.500,0,0,,1,0,1,1,0,0,0,2,6,0,,jentch01
426,Jimmy King,23,DEN,SG,2,0,22,2,6,.333,0,0,,2,6,.333,.333,2,4,.500,2,0,2,2,3,0,1,2,6,0,,kingji02
427,Jimmy Carruth,27,MIL,PF,4,0,21,2,3,.667,0,0,,2,3,.667,.667,1,1,1.000,0,4,4,0,0,2,1,4,5,0,,carruji01
428,Charles Jones,39,HOU,PF,12,0,93,2,5,.400,0,0,,2,5,.400,.400,0,0,,5,8,13,3,2,4,0,8,4,0,,jonesch01
429,Tim Kempton,33,SAS,PF,10,0,59,1,5,.200,0,0,,1,5,.200,.200,2,2,1.000,3,5,8,2,1,1,7,4,4,0,,kemptti01
430,Ennis Whatley,34,POR,PG,3,0,22,2,4,.500,0,0,,2,4,.500,.500,0,0,,0,3,3,3,0,0,1,5,4,0,,whatlen01
431,Larry Krystkowiak,32,LAL,PF,3,0,11,1,2,.500,0,0,,1,2,.500,.500,1,2,.500,2,3,5,3,2,0,1,3,3,0,,krystla01
432,Matt Steigenga,26,CHI,SF,2,0,12,1,4,.250,0,2,.000,1,2,.500,.250,1,2,.500,0,3,3,2,1,1,2,1,3,0,,steigma01
433,Joe Stephens,24,HOU,PF,2,0,9,1,5,.200,1,3,.333,0,2,.000,.300,0,0,,2,1,3,0,3,0,3,3,3,0,,stephjo01
434,Dell Demps,26,ORL,SG,2,0,10,0,3,.000,0,1,.000,0,2,.000,.000,2,2,1.000,0,0,0,0,1,0,0,1,2,0,,dempsde01
435,Matt Fish,27,2TM,C,6,0,8,1,3,.333,0,0,,1,3,.333,.333,0,0,,1,4,5,0,0,0,2,2,2,0,,fishma01
435,Matt Fish,27,WSB,C,5,0,7,1,3,.333,0,0,,1,3,.333,.333,0,0,,1,4,5,0,0,0,2,2,2,0,,fishma01
435,Matt Fish,27,MIA,C,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,,fishma01
436,James Scott,24,MIA,SF,8,0,32,0,8,.000,0,4,.000,0,4,.000,.000,1,2,.500,1,5,6,3,2,0,2,5,1,0,,scottja01
437,Derrick Alston,24,ATL,C,2,0,11,0,5,.000,0,0,,0,5,.000,.000,0,2,.000,3,1,4,0,0,0,0,0,0,0,,alstode01
438,Bruce Bowen,25,MIA,SF,1,0,1,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,1,0,0,0,0,,bowenbr01
439,Cuonzo Martin,25,MIL,SG,3,0,13,0,7,.000,0,2,.000,0,5,.000,.000,0,0,,1,0,1,1,0,0,1,1,0,0,,marticu01
440,Anthony Miller,25,ATL,PF,1,0,14,0,5,.000,0,0,,0,5,.000,.000,0,0,,2,5,7,0,0,0,0,2,0,0,,millean01
441,Elmore Spencer,27,SEA,C,1,0,5,0,1,.000,0,0,,0,1,.000,.000,0,0,,0,0,0,0,1,0,1,0,0,0,,spencel01
,League Average,,,,,,,,,.455,,,.360,,,.480,.493,,,.738,,,,,,,,,,,,-9999
